엑스원,,,0,NNP,인명,T,엑스원,*,*,*,*,*
우아!,,,0,NNP,인명,T,우아!,*,*,*,*,*
T.O.P,,,0,NNP,인명,T,T.O.P,*,*,*,*,*
태양,,,0,NNP,인명,T,태양,*,*,*,*,*
G-DRAGON,,,0,NNP,인명,T,G-DRAGON,*,*,*,*,*
대성,,,0,NNP,인명,T,대성,*,*,*,*,*
탑,,,0,NNP,인명,T,탑,*,*,*,*,*
지드래곤,,,0,NNP,인명,T,지드래곤,*,*,*,*,*
승리,,,0,NNP,인명,F,승리,*,*,*,*,*
DAESUNG,,,0,NNP,인명,T,DAESUNG,*,*,*,*,*
TAEYANG,,,0,NNP,인명,T,TAEYANG,*,*,*,*,*
지디,,,0,NNP,인명,F,지디,*,*,*,*,*
은지원,,,0,NNP,인명,T,은지원,*,*,*,*,*
